city,lat,lng
Hoffman,38.5404,-89.2644
Holton,39.0752,-85.3847
Misenheimer,35.4819,-80.2870
Bowman,33.3483,-80.6843
Lahoma,36.3874,-98.0908
Hartville,37.2502,-92.5120
Weedville,41.2764,-78.4903
Delaware Water Gap,40.9750,-75.1392
Taconic Shores,42.1193,-73.5531
Vienna Center,41.2345,-80.6541
Cordova,41.6775,-90.3218
Thaxton,34.3071,-89.1745
Crescent,41.3653,-95.8590
Town of Pines,41.6882,-86.9518
Startup,47.8673,-121.7501
Aaronsburg,40.9042,-77.4513
Paradis,29.8680,-90.4397
Pleasant View,39.6634,-85.9416
Wall,43.9914,-102.2422
Emlenton,41.1806,-79.7073
Beaverdale,40.3242,-78.7014
Chippewa Park,40.5160,-83.8875
Cascade,43.6599,-88.0070
Davenport,37.0176,-122.1881
Key Colony Beach,24.7233,-81.0216
Ravenna,37.6871,-83.9502
Jamestown,41.4843,-80.4370
The University of Virginia's College at Wise,36.9734,-82.5573
La Mesa,32.1244,-106.7090
Piltzville,46.8582,-113.8591
Prospect,34.7359,-79.2251
Saluda,37.6053,-76.5938
Underhill Flats,44.5232,-72.9463
Rockaway Beach,36.7019,-93.1617
Noble,38.6974,-88.2232
Point Hope,68.3445,-166.6738
Milan,32.0194,-83.0631
Chalfant,40.4101,-79.8387
Morley,43.4908,-85.4456
Silverton,34.4714,-101.3040
Elgin,46.4014,-101.8474
Rauchtown,41.1261,-77.2364
Star Lake,44.1613,-75.0363
Launiupoko,20.8541,-156.6424
Sweetwater,39.6170,-74.6415
Denmark,40.7385,-91.3381
Road Runner,33.4830,-97.0849
Gumbranch,31.8367,-81.6838
Grenloch,39.7825,-75.0562
Hindman,37.3350,-82.9819
The Lakes,44.1359,-95.7083
Sunfield,42.7612,-84.9952
Choctaw,29.8457,-90.7238
Eagle Bend,46.1643,-95.0341
Hydetown,41.6516,-79.7241
Collbran,39.2400,-107.9635
Allison Gap,36.8998,-81.7869
Thayer,41.1734,-87.3336
Delta,39.7267,-76.3271
Motley,46.3349,-94.6423
Fairfax,40.3392,-95.3919
Eads,38.4814,-102.7797
Vermont,40.2957,-90.4290
Sherman,34.3611,-88.8387
Yaurel,18.0300,-66.0560
Middle Point,40.8556,-84.4462
Cairo,40.8307,-84.0847
Dobbins Heights,34.9068,-79.6933
Midway,33.2958,-104.4518
Deal,40.2497,-73.9976
Scotch Meadows,34.6890,-79.5179
Asherton,28.4461,-99.7604
Onyx,35.6839,-118.2102
Kirby,34.2540,-93.6549
Cross Keys,40.4458,-78.4293
Skokomish,47.3298,-123.1573
Buckland,65.9784,-161.1341
Trail,42.6567,-122.8135
Mermentau,30.1874,-92.5840
Mecca,39.7271,-87.3315
Raysal,37.3367,-81.7712
Low Mountain,35.9481,-110.0981
Beulah Valley,38.0709,-104.9830
Newborn,33.5164,-83.6959
Gordonville,40.0211,-76.1366
Joliet,45.4846,-108.9723
Middleburg,38.9715,-77.7429
Deemston,40.0273,-80.0334
Rosman,35.1458,-82.8200
Walnut Creek,35.1312,-114.1267
Saddle Rock Estates,40.7940,-73.7414
Armour,43.3190,-98.3448
Dale,44.2757,-88.6730
Jeromesville,40.8039,-82.1963
Secretary,38.6081,-75.9470
Hatton,47.6369,-97.4584
Hopeland,40.2337,-76.2615
Hamersville,38.9189,-83.9853
Peeples Valley,34.2773,-112.7653
Suttons Bay,44.9800,-85.6506
Lynnview,38.1791,-85.7112
Charleston,35.2862,-84.7611
Lincolnville,33.0079,-80.1560
Junction City,33.0220,-92.7236
Dahlgren,38.1980,-88.6847
Hewlett Neck,40.6246,-73.6981
Westmoreland,39.3941,-96.4137
Manderson-White Horse Creek,43.2350,-102.4916
Freedom Plains,41.6695,-73.7974
Chattaroy,37.7062,-82.2737
Loretto,37.6351,-85.3985
Shoshoni,43.2381,-108.1068
Knightsville,39.5253,-87.0891
Wibaux,46.9865,-104.1899
Harrah,46.4061,-120.5410
West City,37.9962,-88.9470
Monroe,40.7451,-84.9409
Quogue,40.8215,-72.5987
Graceville,45.5686,-96.4372
Pine Ridge,34.3927,-80.1679
Fairland,39.5849,-85.8627
Friendship,43.9720,-89.8203
Gwynn,37.4984,-76.2883
Lake Timberline,37.9966,-90.5481
Viburnum,37.7149,-91.1295
Morris,39.2823,-85.1775
Pajonal,18.3847,-66.5560
Tangipahoa,30.8758,-90.5138
Heuvelton,44.6170,-75.4047
Murdo,43.8893,-100.7142
Pretty Prairie,37.7800,-98.0224
Ventura,43.1282,-93.4620
McDonald,35.1088,-84.9853
Britton,41.9877,-83.8304
Glenwood,40.7555,-99.0810
Redbird Smith,35.5635,-95.0252
Schram City,39.1631,-89.4609
St. Libory,38.3634,-89.7135
Zephyr Cove,39.0082,-119.9307
Moca,18.3943,-67.1138
Blandinsville,40.5540,-90.8683
St. Florian,34.8739,-87.6241
Orderville,37.2540,-112.6574
Fremont,44.2602,-88.8715
Hickory,40.2957,-80.3052
Trenton,33.4272,-96.3409
Randall,46.0887,-94.5007
Paris,40.4104,-80.5067
Jefferson,38.3702,-81.7710
Woodlawn,38.3283,-89.0345
Kellogg,41.7181,-92.9072
Sabinal,29.3214,-99.4696
Pine Ridge,34.4487,-85.7806
Ferrelview,39.3143,-94.6653
Wanamie,41.1763,-76.0384
Bay View,48.4870,-122.4628
Newcastle,33.1951,-98.7436
Bergman,36.3128,-93.0115
Jewett,31.3627,-96.1455
Pittsburg,37.7771,-88.8499
Nucla,38.2668,-108.5487
Robin Glen-Indiantown,43.4618,-83.8408
Meadow View Addition,43.6233,-96.7023
Kevil,37.0842,-88.8829
Sulphur Rock,35.7517,-91.5003
Fordland,37.1556,-92.9416
Antonito,37.0762,-106.0104
Gargatha,37.7905,-75.5820
Bevier,39.7513,-92.5638
Pennsbury Village,40.4283,-80.1011
Saxtons River,43.1390,-72.5102
Grayson,32.0492,-92.1116
Notus,43.7267,-116.7998
Cove City,35.1890,-77.3206
Lake Seneca,41.6695,-84.6516
Peninsula,41.2379,-81.5518
Cadwell,32.3396,-83.0420
Alex,34.9228,-97.7763
Milton,38.7113,-85.3734
Duncan,41.3904,-97.4928
Unity,34.8024,-80.6936
Burlington,40.4819,-86.3946
Takilma,42.0409,-123.6223
Alden,43.6695,-93.5735
Stetsonville,45.0772,-90.3143
Hatley,33.9773,-88.4184
Sharon Springs,42.7930,-74.6128
Winchester,44.1982,-88.6599
Holly Grove,34.6003,-91.1962
Stantonsburg,35.6053,-77.8198
Addison,41.9862,-84.3491
Sprague,47.3048,-117.9714
Fairmount,40.0456,-87.8293
Cosby,35.7952,-83.2457
Attica,37.2426,-98.2276
Jefferson,42.6043,-96.5661
Batavia,40.9949,-92.1673
Watson,39.0261,-88.5685
Fox Chase,38.0460,-85.6911
Verona,39.9019,-84.4958
Cañada de los Alamos,35.5927,-105.8597
Dauberville,40.4606,-75.9983
Deerwood,46.4729,-93.9000
Catawba,35.7095,-81.0668
Lott,31.2060,-97.0334
Arizona Village,34.8546,-114.5895
Tovey,39.5883,-89.4486
Hill City,43.9337,-103.5694
Mosier,45.6850,-121.3951
Woodland,36.3306,-77.2149
New Jerusalem,40.4454,-75.7530
Greensburg,37.6049,-99.2895
Pryor,45.4125,-108.5291
Elsah,38.9541,-90.3553
Little Hocking,39.2608,-81.7020
Yankeetown,29.0334,-82.7326
Gun Club Estates,26.6753,-80.1080
Hayesville,35.0452,-83.8178
Elliott,33.6913,-89.7525
Brooklyn,38.6542,-90.1679
Naselle,46.3650,-123.8013
Manokotak,58.8930,-158.9109
Hardin,36.7651,-88.3023
Fields Landing,40.7249,-124.2177
Port Trevorton,40.6924,-76.8940
South Hills,46.5564,-111.9975
Earlville,42.7401,-75.5436
Happy Valley,32.4236,-104.2903
Waynesfield,40.6024,-83.9739
Myrtle Springs,32.6151,-95.9329
Napi Headquarters,36.6505,-108.2145
Franklin,39.6205,-90.0477
Rawson,40.9569,-83.7851
Wiscon,28.5409,-82.4664
Detroit,33.6601,-95.2665
Tivoli,28.4608,-96.8915
Pennington,32.2010,-88.0378
Woodruff,45.8946,-89.6912
Mount Victory,40.5338,-83.5211
Neapolis,41.4905,-83.8747
Dry Tavern,39.9399,-80.0095
Avon,40.6620,-90.4352
Cuyahoga Heights,41.4350,-81.6562
Timber Lake,45.4294,-101.0715
Galena,64.7381,-156.8635
Shippenville,41.2510,-79.4626
Hailesboro,44.3097,-75.4356
Beech Bottom,40.2181,-80.6588
Camden,40.6099,-86.5392
Camptown,36.6833,-76.8965
South Mills,36.4379,-76.3308
Hessmer,31.0534,-92.1214
Reedsville,40.6646,-77.5930
St. Francis,43.1426,-100.9028
Ridgeway,42.9986,-89.9930
Lowry City,38.1401,-93.7275
Sunset,33.4480,-97.7663
Chief Lake,45.9209,-91.3303
Ider,34.7026,-85.6690
Carnuel,35.0609,-106.4587
Bloomdale,41.1716,-83.5534
Thompsontown,40.5658,-77.2361
Jamesport,39.9749,-93.8029
Altheimer,34.3241,-91.8481
Brevig Mission,65.3413,-166.4953
Sandyfield,34.3738,-78.3000
Happy,34.7416,-101.8572
Taconite,47.3315,-93.3758
Ideal,32.3726,-84.1894
Metamora,41.7113,-83.9056
South Wilmington,41.1745,-88.2795
Fonda,42.5817,-94.8455
Thomas,39.1458,-79.4958
Gratz,40.6073,-76.7157
O'Donnell,32.9652,-101.8309
Center City,45.3942,-92.8142
Vernon,42.9392,-84.0330
San Ardo,36.0238,-120.9074
Ohio,41.5560,-89.4599
Pleasant Valley,64.8855,-146.8985
La Prairie,47.2302,-93.4912
Ellsworth,40.1073,-80.0214
Rough and Ready,39.2340,-121.1381
Allenwood,40.1384,-74.1032
Millington,39.2629,-75.8360
Allenspark,40.2099,-105.5112
Kuttawa,37.0593,-88.1150
St. James,30.0185,-90.8513
Alhambra,38.8878,-89.7362
Thorntonville,31.5789,-102.9221
Netarts,45.4356,-123.9344
Middleville,43.1384,-74.9707
Parkway Village,38.2113,-85.7381
Barnes Lake,43.1792,-83.3002
Portal,32.5383,-81.9297
Shenandoah Retreat,39.1373,-77.8637
Halstad,47.3510,-96.8258
Wabasso,44.4025,-95.2554
Austin,41.6373,-78.0903
Woodland Hills,38.2393,-85.5289
Bell Buckle,35.5908,-86.3538
Ruth,35.3824,-81.9448
Fountain Lake,34.6099,-92.9197
Cedarville,42.3757,-89.6362
Fairmont,40.6343,-97.5991
Sandy Level,36.5645,-79.7276
Rio Lucio,36.1922,-105.7200
Perdido,31.0034,-87.6323
Culbertson,40.2284,-100.8351
Sycamore Hills,38.7013,-90.3490
Centerville,29.7558,-91.4280
Fincastle,37.5006,-79.8749
Whigham,30.8845,-84.3247
Kanosh,38.8014,-112.4374
New Lothrop,43.1168,-83.9693
La Paloma-Lost Creek,27.7195,-97.7392
Port Washington,40.3267,-81.5191
Wainwright,70.6380,-159.9713
Sabattus,44.1210,-70.1070
Baneberry,36.0465,-83.2782
Stoutsville,39.6049,-82.8235
Bryantown,38.5498,-76.8429
Garysburg,36.4479,-77.5603
East Cathlamet,46.1956,-123.3588
Oak Grove,32.5327,-96.3186
Scotts Corners,41.1889,-73.5561
Hemingford,42.3214,-103.0754
Tyronza,35.4868,-90.3560
Paa-Ko,35.1998,-106.3337
Nocona Hills,33.8524,-97.6435
Castalian Springs,36.4012,-86.3067
Flat,31.3093,-97.6242
Bancroft,43.2929,-94.2175
Roosevelt Estates,33.6201,-110.9997
Sabin,46.7814,-96.6542
Salisbury,39.7535,-79.0844
Cincinnati,36.0405,-94.5185
Bedford Park,41.7669,-87.7915
Humboldt,43.6447,-97.0745
Twin Oaks,38.5657,-90.5010
Hutsonville,39.1085,-87.6606
Grindstone,40.0219,-79.8231
Metamora,42.9422,-83.2897
South Weldon,36.4135,-77.6024
Blucksberg Mountain,44.3593,-103.4538
Piñas,18.1902,-66.2332
Guy,35.3273,-92.3367
O'Brien,42.0702,-123.7077
Bluetown,26.0734,-97.8199
Everly,43.1619,-95.3195
Jasper,36.0124,-93.1874
East Galesburg,40.9429,-90.3109
Onaga,39.4892,-96.1703
Fort Jones,41.6086,-122.8409
Surfside Beach,28.9559,-95.2836
Bayfield,46.8142,-90.8228
Kelso,37.1922,-89.5505
Saluda,35.2375,-82.3469
Kiester,43.5365,-93.7111
Hatfield,37.9030,-87.2219
Marion,40.6810,-111.2773
Roscoe,40.0782,-79.8642
Gaston,45.4348,-123.1449
Marco Shores-Hammock Bay,25.9964,-81.6889
Marshall,35.7973,-82.6818
Westminster,40.6990,-83.9795
Stewartsville,40.6889,-75.1022
Milner,33.1176,-84.1931
Welch,36.8743,-95.0946
Mott,46.3744,-102.3189
Bluffview,43.3641,-89.7730
Scurry,32.5125,-96.3846
Jane Lew,39.1100,-80.4085
Myton,40.1933,-110.0624
Eastover,33.8779,-80.6949
Stannards,42.0741,-77.9123
Paul Smiths,44.4341,-74.2533
Stockport,39.5489,-81.7944
Silver Springs,42.6605,-78.0855
Coolville,39.2191,-81.7989
Island,37.4432,-87.1473
Wickett,31.5673,-103.0060
Maricopa Colony,33.3626,-112.2267
Loyall,36.8527,-83.3506
Reynolds,40.7492,-86.8743
Remington,39.2288,-84.3223
San Jose,40.3051,-89.6048
Enola,35.1959,-92.2066
Adrian,32.5306,-82.5920
San Jose,32.8169,-109.5957
Ashley,46.0347,-99.3736
Courtdale,41.2849,-75.9143
Marble,47.3280,-93.2940
Rocky Ripple,39.8484,-86.1731
Reedsville,39.5103,-79.8005
Fairfield,47.3848,-117.1748
Ripley,33.5238,-114.6530
Mineral,38.0068,-77.9061
Garwin,42.0935,-92.6791
McLaughlin,45.8132,-100.8108
Ty Ty,31.4720,-83.6509
Silverton,37.8107,-107.6649
Moulton,40.6856,-92.6763
Port Leyden,43.5838,-75.3412
West Point,34.2394,-86.9630
South Boardman,44.6400,-85.2864
Titusville,41.6663,-73.8633
Anguilla,32.9719,-90.8284
Hot Springs,47.6091,-114.6705
Keyesport,38.7460,-89.2737
Sun River Terrace,41.1254,-87.7337
Point Place,31.6882,-93.0245
Payne Springs,32.2872,-96.0892
St. John,47.0915,-117.5887
Marion,32.8997,-92.2405
Louisville,31.7810,-85.5583
Hustonville,37.4784,-84.8151
Golden City,37.3931,-94.0942
Ferndale,28.6220,-81.7014
Holland,38.2464,-87.0384
Cold Springs,38.7465,-120.8738
Georgetown,39.9426,-76.0789
Ochelata,36.6021,-95.9725
Mocanaqua,41.1407,-76.1367
Littlefork,48.3964,-93.5578
Reardan,47.6698,-117.8780
Hermansville,45.7093,-87.6079
Caspian,46.0653,-88.6266
Millville,39.3925,-84.6528
Minong,46.0978,-91.8263
Markleville,39.9763,-85.6168
North Fairfield,41.1045,-82.6137
Upper Witter Gulch,39.6610,-105.4268
Chain-O-Lakes,41.7084,-86.3800
K-Bar Ranch,27.9928,-97.9267
Elgin,41.9831,-98.0828
Philadelphia,39.7814,-85.8455
Hodge,32.2720,-92.7304
White Cliffs,35.5491,-108.6644
Lemon Grove,27.5765,-81.6360
Valley Acres,35.2087,-119.4106
Trimble,36.2020,-89.1879
Benham,36.9652,-82.9544
Darby,46.0231,-114.1787
Coffeen,39.0883,-89.3898
Argyle,48.3366,-96.8162
Martin,32.0982,-93.2193
Yukon,40.2139,-79.6864
Quilcene,47.8369,-122.9058
Kiowa,39.3436,-104.4580
Cookstown,40.0446,-74.5547
Pine Valley,42.2272,-76.8470
Verdigre,42.5974,-98.0353
Kenwood,38.4153,-122.5387
Gilmore City,42.7268,-94.4368
Clarks,32.0288,-92.1408
Ellendale,38.8102,-75.4250
Effingham,39.5228,-95.3969
Pineview,32.1084,-83.5029
Mohall,48.7661,-101.5169
Minnesota Lake,43.8409,-93.8279
Glenwood,38.7625,-111.9876
Victor,38.1385,-121.1987
Ivanhoe,36.8428,-80.9683
Pleasant City,39.9033,-81.5438
Volcano,19.4864,-155.2774
Moreland,33.2861,-84.7699
Lake Buckhorn,40.4744,-81.9082
Fontanelle,41.2901,-94.5602
Kooskia,46.1415,-115.9765
Milano,30.7083,-96.8593
Minto,48.2924,-97.3730
Hollis Crossroads,33.5231,-85.6437
Ramblewood,40.7238,-77.9432
Talco,33.3628,-95.1034
Grand Junction,42.0330,-94.2369
Hopkins Park,41.0690,-87.6060
Zavalla,31.1584,-94.4180
Plankinton,43.7155,-98.4837
Portland,40.9216,-75.0985
Spring Valley,39.6102,-84.0070
Vayas,18.0541,-66.5858
Arivaca Junction,31.7390,-111.0738
Gasburg,36.5588,-77.8722
Foxworth,31.2385,-89.8828
South Dayton,42.3628,-79.0510
Barton,39.5323,-79.0171
Rosedale,39.6225,-87.2817
Chalfant,37.5105,-118.3750
Neosho,43.3101,-88.5192
Indio Hills,33.8411,-116.2484
Strattanville,41.2025,-79.3269
Waldron,41.7242,-84.4188
Pardeesville,41.0006,-75.9680
Vanleer,36.2358,-87.4446
Downs,39.5045,-98.5472
St. Leonard,38.4658,-76.4972
North Granville,43.4515,-73.3581
Chandlerville,40.0470,-90.1512
Antioch,32.6790,-85.0577
Trimble,39.4761,-94.5619
Eau Claire,41.9853,-86.3040
Wausa,42.4978,-97.5393
Waterproof,31.8073,-91.3861
Mallow,37.7676,-79.9702
Taycheedah,43.8118,-88.3916
Washington Grove,39.1407,-77.1746
St. Paul,37.5186,-95.1742
Mountain View,35.0995,-98.7497
Byron,42.8239,-83.9467
Seaboard,36.4907,-77.4420
San Luis,37.2025,-105.4225
Aguanga,33.4522,-116.8555
Hilltop,37.9392,-81.1526
Pettus,28.6156,-97.8121
New Stuyahok,59.4762,-157.2710
Chickasaw Point,34.5363,-83.0751
Willsboro Point,44.4246,-73.3807
Chaplin,37.8996,-85.2196
Star Prairie,45.1975,-92.5321
Hendricks,44.5084,-96.4270
Melba,43.3726,-116.5322
Vicksburg,33.7293,-113.8255
Niland,33.2387,-115.5146
Modoc,33.7192,-82.2174
Bassett,42.5826,-99.5367
Lake Winola,41.5105,-75.8509
Palmyra,40.1346,-111.6925
Ranier,48.6065,-93.3530
Westley,37.5469,-121.2009
Leonardville,39.3642,-96.8596
Lake Park,46.8839,-96.0989
Colbert,34.0370,-83.2139
Rollingstone,44.0993,-91.8187
Corn,35.3790,-98.7818
Barnhill,40.4497,-81.3679
St. Bernice,39.7120,-87.5200
Como,41.7662,-89.7657
Syracuse,38.9984,-81.9699
Mettawa,42.2445,-87.9197
Kingfield,44.9582,-70.1592
Cherry Valley,35.4028,-90.7536
Coyle,35.9568,-97.2396
Heron Lake,43.7981,-95.3197
Upton,37.4626,-85.8990
Francisco,38.3327,-87.4481
Onalaska,46.5782,-122.7114
Sky Valley,34.9841,-83.3314
Hayesville,40.7752,-82.2596
Tallula,39.9457,-89.9365
Sankertown,40.4714,-78.5919
Rosalia,47.2363,-117.3764
Rancho Mesa Verde,32.5944,-114.6551
Lawndale,35.4142,-81.5630
Quebrada Prieta,18.2943,-65.9037
Reno Beach,41.6607,-83.2659
Grover,35.1735,-81.4520
Rocky Mountain,35.7960,-94.7718
Shoal Creek Drive,37.0370,-94.5228
Shickshinny,41.1535,-76.1501
Collins,32.1794,-82.1103
Bethlehem,33.9368,-83.7102
Casco,44.5558,-87.6197
Garden City,34.0150,-86.7493
Parker's Crossroads,35.7894,-88.3905
Millheim,40.8936,-77.4765
Juniata Gap,40.5518,-78.4332
Masthope,41.5155,-75.0257
Sacred Heart,44.7817,-95.3507
Chesnee,35.1461,-81.8630
Dakota,42.3880,-89.5265
Hartman,35.4353,-93.6235
Clara,31.5831,-88.6916
Mesquite,32.1670,-106.6885
Mountain Lakes,44.1205,-71.9580
Orason,26.0742,-97.4458
Danville,39.5125,-78.9184
Supreme,29.8604,-90.9955
Marshallton,39.9496,-75.6781
Butterfield Park,32.4052,-106.6457
Reynolds,41.3319,-90.6723
Confluence,39.8095,-79.3552
St. Edward,41.5716,-97.8612
Rainbow City,33.8731,-109.9763
Mooringsport,32.6824,-93.9605
Green City,40.2639,-92.9563
Umapine,45.9760,-118.5010
Melrose,44.1316,-90.9969
Lucerne,43.7136,-108.1873
Beatty,36.9474,-116.7337
Lewis,39.2600,-87.2575
Accoville,37.7652,-81.8270
Unionville,43.6538,-83.4671
Seabrook,41.5831,-70.4992
Corder,39.0992,-93.6390
Loa,38.4037,-111.6454
Gouglersville,40.2702,-76.0192
Big Thicket Lake Estates,30.4874,-94.7679
Arcadia,37.5864,-90.6292
Ivanhoe,44.4655,-96.2508
Mount Vernon,44.4169,-119.1132
Sinclairville,42.2653,-79.2590
Wade,35.1635,-78.7370
Finley,36.0357,-89.4799
Elfin Forest,33.0812,-117.1775
Polkville,32.1909,-89.6960
Agra,35.8950,-96.8703
San Miguel,32.1535,-106.7269
Hackneyville,33.0567,-85.9312
Washburn,36.5887,-93.9655
Merrimac,43.3741,-89.6272
Cumming,41.4876,-93.7595
Pleasant Hill,31.8154,-93.5164
Canton,38.3857,-97.4303
Lee Vining,37.9546,-119.1221
Tamaroa,38.1364,-89.2293
Ellendale,43.8727,-93.2993
El Rancho Vela,26.4038,-98.7691
Christiansburg,40.0568,-84.0255
Washburn,42.4111,-92.2685
Gresham,44.8478,-88.7856
Cedar Vale,37.1061,-96.5018
Albion,42.1125,-92.9886
Plum City,44.6338,-92.1918
Big Sandy,36.2327,-88.0850
Nisqually Indian Community,47.0164,-122.6725
Grand Ridge,41.2361,-88.8310
Union Valley,32.9351,-96.2441
Lily Lake,42.5629,-88.2130
Lanesboro,41.9624,-75.5826
Trout Valley,42.1978,-88.2538
Kanopolis,38.7081,-98.1581
Bainbridge,39.7615,-86.8112
Kress,34.3658,-101.7484
Alapaha,31.3832,-83.2237
Clearview,40.1399,-80.6898
Moravia,40.8918,-92.8187
Haysi,37.2151,-82.2931
Stockton Bend,32.4750,-97.7611
Bristol,32.4550,-96.5672
Everton,39.5628,-85.0897
Shoreham,40.9570,-72.9071
Bismarck,40.2594,-87.6112
Groveland,37.8325,-120.2392
Poplar,46.5828,-91.7836
Rodríguez Hevia,18.2020,-66.1824
Hampton,44.6085,-93.0025
Muir,42.9973,-84.9359
Elma,43.2457,-92.4387
Bay Port,43.8375,-83.3740
East Freedom,40.3552,-78.4305
Lake of the Woods,41.4241,-86.2289
Minford,38.8618,-82.8552
Jasper,43.8491,-96.3999
Round Rock,36.5044,-109.4616
La Liga,18.2894,-66.0508
Wampsville,43.0772,-75.7097
Mead,41.2138,-96.4825
Hooven,39.1864,-84.7632
San Ygnacio,27.0480,-99.4321
Au Sable Forks,44.4507,-73.6738
Cerrillos Hoyos,18.0656,-66.5687
Wilkerson,37.2794,-118.3877
Kwigillingok,59.8767,-163.1715
Cowen,38.4110,-80.5542
Laura,39.9952,-84.4083
Crawfordville,33.5545,-82.8966
Pleasant Hill,35.9767,-85.1996
Canova,36.1649,-105.9857
Huntington,44.3274,-72.9892
Emmet,33.7227,-93.4658
Simla,39.1408,-104.0824
Lakeside,41.5407,-82.7534
Olanta,33.9357,-79.9320
Laurel,39.5017,-85.1877
Fairview Crossroads,33.7577,-81.3621
Fincastle,38.3081,-85.5415
North Rose,43.1872,-76.8863
Cactus Forest,32.9578,-111.3170
Morven,30.9434,-83.5003
Mackay,43.9120,-113.6128
Forman,46.1040,-97.6369
Port Deposit,39.6111,-76.0980
Vienna,32.6093,-92.6481
Allenport,40.3686,-77.8707
Kewanna,41.0194,-86.4125
Montfort,42.9697,-90.4331
Santa Maria,26.0767,-97.8465
Petersburg,39.0531,-84.8573
Deer Creek,40.6293,-89.3313
Hartford City,38.9978,-81.9905
Garfield,47.0103,-117.1395
Stanton,35.4613,-89.4012
Mimbres,32.8398,-107.9606
Onida,44.7049,-100.0675
Waynesville,31.2263,-81.7880
Colesburg,42.6388,-91.2011
Brimhall Nizhoni,35.7785,-108.6322
Laurelville,39.4720,-82.7374
Pangburn,35.4261,-91.8394
Malverne Park Oaks,40.6816,-73.6645
Carlock,40.5835,-89.1288
Roxton,33.5453,-95.7248
Boothville,29.3330,-89.4053
Wainscott,40.9592,-72.2508
New Germany,44.8861,-93.9730
Inglewood,41.4160,-96.5025
Hudson,41.5318,-85.0840
Juliaetta,46.5740,-116.7096
Murray Hill,38.2905,-85.5872
Valley Bend,38.7694,-79.9280
Centenary,34.0258,-79.3524
West Decatur,40.9290,-78.2827
Cedar Rapids,41.5589,-98.1493
Rowlesburg,39.3483,-79.6764
Shindler,43.4676,-96.6354
Chillicothe,34.2560,-99.5144
Curlew Lake,48.7311,-118.6663
North Troy,44.9963,-72.4038
Harmony,35.9590,-80.7735
South Mansfield,32.0181,-93.7237
Monterey Park,34.7511,-106.6530
Galena,36.8054,-93.4710
Gilman,41.8789,-92.7881
Lattimer,40.9929,-75.9607
Winona,32.4928,-95.1730
Coleridge,42.5065,-97.2029
Dayton,40.8812,-79.2411
Moose Creek,64.7140,-147.1639
New Goshen,39.5830,-87.4646
Byromville,32.2017,-83.9072
Warwick,31.8298,-83.9206
Townsend,35.6763,-83.7529
Merrillan,44.4488,-90.8340
Lawrenceville,41.9959,-77.1304
Paxton,30.9746,-86.3099
Foyil,36.4306,-95.5219
Park Crest,40.8192,-76.0614
Ailey,32.1882,-82.5698
Carlisle Barracks,40.2101,-77.1730
Benton,41.5092,-85.7611
Institute,38.3797,-81.7662
Custer City,35.6638,-98.8869
Lafayette,37.2330,-80.2051
Winside,42.1773,-97.1751
Woolrich,41.1865,-77.3738
Rowe,35.4922,-105.6715
Napaskiak,60.7018,-161.7616
Fort Garland,37.4279,-105.4351
Rome,42.9823,-88.6389
Enfield,38.1008,-88.3382
Mount Savage,39.6966,-78.8768
Bonneau,33.3081,-79.9573
Van Buren,41.1387,-83.6494
Porter,35.8684,-95.5159
Brazos Country,29.7541,-96.0416
Flagler,39.2948,-103.0758
Bolton,34.3174,-78.3976
Sugar Grove,41.9837,-79.3395
Truro,41.2098,-93.8467
Summertown,35.4344,-87.3084
Alta,43.7737,-111.0312
Felton,39.8570,-76.5611
Max Meadows,36.9798,-80.9678
Trinity Village,40.8789,-123.5132
Coalville,42.4407,-94.1192
